sha	a16	20	sha/sha256-1mib	0	67811410
sha	a16	20	sha/hmac-1mib	0	41199616
p256	loop32	8	control/spin-fixed-work	0	54682233
p256	loop32	8	p256/sign-verify	0	294398616
p256	loop32	8	p256/verify	0	214672116
text	loop32	0	control/spin-fixed-work	0	54695674
text	loop32	0	text/format-append	0	202755105
text	loop32	0	text/parse	0	227226089
text	loop32	0	text/sprintf	0	297219348
text	loop32	0	text/utf8-decode	0	129500752
json	a64	4	control/spin-fixed-work	0	54687474
json	a64	4	json/marshal	0	234243039
json	a64	4	json/unmarshal	0	333977705
sortmap	a16	24	control/spin-fixed-work	0	54694153
sortmap	a16	24	sort/ints	0	217796208
sortmap	a16	24	sort/slice-callback	0	87269172
sortmap	a16	24	map/build-probe	0	204927514
sha	loop32	20	control/spin-fixed-work	0	54663873
sha	loop32	20	sha/sha256-1mib	0	67870090
sha	loop32	20	sha/hmac-1mib	0	41232375
text	head32	20	control/spin-fixed-work	0	54715993
text	head32	20	text/format-append	0	196887159
text	head32	20	text/parse	0	224265516
text	head32	20	text/sprintf	0	302936691
text	head32	20	text/utf8-decode	0	130149595
interp	a32	20	control/spin-fixed-work	0	54660954
interp	a32	20	interp/bytecode-loop	0	669077133
regexp	head32	0	control/spin-fixed-work	0	54688754
regexp	head32	0	regexp/find-submatch	0	375031999
regexp	head32	0	regexp/anchored-lines	0	169293522
regexp	head32	0	regexp/replace	0	393010196
interp	head32	28	control/spin-fixed-work	0	54691393
interp	head32	28	interp/bytecode-loop	0	687379771
p256	loop32	28	control/spin-fixed-work	0	54735393
p256	loop32	28	p256/sign-verify	0	294874737
p256	loop32	28	p256/verify	0	216110962
flate	a16	24	control/spin-fixed-work	0	54692233
flate	a16	24	flate/compress	0	189274047
flate	a16	24	flate/decompress	0	354162510
interp	none	12	control/spin-fixed-work	0	54692073
interp	none	12	interp/bytecode-loop	0	699774943
json	none	4	control/spin-fixed-work	0	54722713
json	none	4	json/marshal	0	285150136
json	none	4	json/unmarshal	0	416318535
